date,state,death,deathConfirmed,deathIncrease,deathProbable
9/24/20,PR,627,456,10,171
9/24/20,RI,1106,,4,
9/24/20,SC,3279,3097,17,182
9/24/20,SD,210,,8,
9/24/20,TN,2310,2221,35,89
9/24/20,TX,15267,,138,
9/24/20,UT,444,,0,
9/24/20,VA,3113,2907,24,206
9/24/20,VI,19,,0,
9/24/20,VT,58,58,0,
9/24/20,WA,2081,2081,11,
9/24/20,WI,1275,1265,7,10
9/24/20,WV,325,323,6,2
9/24/20,WY,50,,0,
9/23/20,AK,45,45,0,
9/23/20,AL,2488,2335,31,153
9/23/20,AR,1229,1080,20,149
9/23/20,AS,0,,0,
9/23/20,AZ,5525,5258,27,267
9/23/20,CA,15204,,133,
9/23/20,CO,2030,1676,5,354
9/23/20,CT,4497,3601,1,896
9/23/20,DC,621,,0,
9/23/20,DE,629,552,1,77
9/23/20,FL,13782,,203,
9/23/20,GA,6773,,96,
9/23/20,GU,37,,0,
9/23/20,HI,120,120,0,
9/23/20,IA,1294,,8,
9/23/20,ID,451,413,4,38
9/23/20,IL,8744,8508,22,236
9/23/20,IN,3530,3305,10,225
9/23/20,KS,621,,21,
9/23/20,KY,1124,1115,5,9
9/23/20,LA,5407,5225,21,182
9/23/20,MA,9347,9135,19,212
9/23/20,MD,3902,3756,7,146
9/23/20,ME,140,139,0,1
9/23/20,MI,7013,6692,16,321
9/23/20,MN,2037,1985,6,52
9/23/20,MO,1947,,83,
9/23/20,MP,2,2,0,
9/23/20,MS,2870,2647,24,223
9/23/20,MT,165,,2,
9/23/20,NC,3316,3316,30,
9/23/20,ND,206,,7,
9/23/20,NE,461,,9,
9/23/20,NH,438,,0,
9/23/20,NJ,16078,14291,8,1787
9/23/20,NM,857,,3,
9/23/20,NV,1556,,10,
9/23/20,NY,25437,,5,
9/23/20,OH,4687,4387,52,300
9/23/20,OK,970,,8,
9/23/20,OR,532,,3,
9/23/20,PA,8062,,39,
9/23/20,PR,617,447,4,170
9/23/20,RI,1102,,3,
9/23/20,SC,3262,3085,19,177
9/23/20,SD,202,,0,
9/23/20,TN,2275,2192,14,83
9/23/20,TX,15129,,135,
9/23/20,UT,444,,1,
9/23/20,VA,3089,2882,29,207
9/23/20,VI,19,,0,
9/23/20,VT,58,58,0,
9/23/20,WA,2070,2070,0,
9/23/20,WI,1268,1259,9,9
9/23/20,WV,319,317,2,2
9/23/20,WY,50,,1,
9/22/20,AK,45,45,0,
9/22/20,AL,2457,2304,18,153
9/22/20,AR,1209,1060,12,149
error,AS,0,,0,
9/22/20,AZ,5498,5230,20,268
9/22/20,CA,15071,,53,
9/22/20,CO,2025,1672,7,353
9/22/20,CT,4496,3601,1,895
9/22/20,DC,621,,0,
9/22/20,DE,628,551,1,77
9/22/20,FL,13579,,99,
9/22/20,GA,6677,,73,
9/22/20,GU,37,,2,
9/22/20,HI,120,120,0,
9/22/20,IA,1286,,12,
9/22/20,ID,447,409,4,38
9/22/20,IL,8722,8486,29,236
9/22/20,IN,3520,3295,8,225
9/22/20,KS,600,,0,
9/22/20,KY,1119,1110,7,9
9/22/20,LA,5386,5218,11,168
9/22/20,MA,9328,9118,11,210
9/22/20,MD,3895,3748,12,147
9/22/20,ME,140,139,0,1
9/22/20,MI,6997,6680,16,317
9/22/20,MN,2031,1979,10,52
9/22/20,MO,1864,,57,
9/22/20,MP,2,2,0,
9/22/20,MS,2846,2625,36,221
9/22/20,MT,163,,3,
9/22/20,NC,3286,3286,39,
9/22/20,ND,199,,3,
9/22/20,NE,452,,10,
9/22/20,NH,438,,0,
9/22/20,NJ,16070,14285,7,1785
9/22/20,NM,854,,3,
9/22/20,NV,1546,,15,
9/22/20,NY,25432,,4,
9/22/20,OH,4635,4338,12,297
9/22/20,OK,962,,14,
9/22/20,OR,529,,3,
9/22/20,PA,8023,,19,
9/22/20,PR,613,443,4,170
9/22/20,RI,1099,,2,
9/22/20,SC,3243,3067,31,176
9/22/20,SD,202,,0,
9/22/20,TN,2261,2178,28,83
9/22/20,TX,14994,,77,
9/22/20,UT,443,,2,
9/22/20,VA,3060,2853,39,207
9/22/20,VI,19,,0,
9/22/20,VT,58,58,0,
9/22/20,WA,2070,2070,33,
9/22/20,WI,1259,1251,7,8
9/22/20,WV,317,315,5,2
9/22/20,WY,49,,0,
9/21/20,AK,45,45,0,
9/21/20,AL,2439,2292,2,147
9/21/20,AR,1197,1048,16,149
9/21/20,AS,0,,0,
9/21/20,AZ,5478,5186,2,292
9/21/20,CA,15018,,31,
9/21/20,CO,2018,1666,4,352
9/21/20,CT,4495,3600,3,895
9/21/20,DC,621,,1,
9/21/20,DE,627,550,6,77
9/21/20,FL,13480,,21,
9/21/20,GA,6604,,2,
9/21/20,GU,35,,1,
9/21/20,HI,120,120,0,
9/21/20,IA,1274,,9,
9/21/20,ID,443,405,2,38
9/21/20,IL,8693,8457,7,236
9/21/20,IN,3512,3287,6,225
9/21/20,KS,600,,4,
9/21/20,KY,1112,1103,1,9
9/21/20,LA,5375,5207,9,168
9/21/20,MA,9317,9107,7,210
9/21/20,MD,3883,3739,4,144
9/21/20,ME,140,139,1,1
9/21/20,MI,6981,6665,12,316
9/21/20,MN,2021,1969,4,52
9/21/20,MO,1807,,12,
9/21/20,MP,2,2,0,
9/21/20,MS,2810,2591,0,219
9/21/20,MT,160,,3,
9/21/20,NC,3247,3247,4,
9/21/20,ND,196,,1,
9/21/20,NE,442,,0,
9/21/20,NH,438,,0,
9/21/20,NJ,16063,14278,2,1785
9/21/20,NM,851,,2,
9/21/20,NV,1531,,0,
9/21/20,NY,25428,,1,
9/21/20,OH,4623,4325,8,298
9/21/20,OK,948,,2,
9/21/20,OR,526,,1,
9/21/20,PA,8004,,23,
9/21/20,PR,609,439,1,170
9/21/20,RI,1097,,3,
9/21/20,SC,3212,3040,13,172
9/21/20,SD,202,,0,
9/21/20,TN,2233,2152,15,81
9/21/20,TX,14917,,24,
9/21/20,UT,441,,1,
9/21/20,VA,3021,2816,6,205
9/21/20,VI,19,,0,
9/21/20,VT,58,58,0,
9/21/20,WA,2037,2037,0,
9/21/20,WI,1252,1244,2,8
9/21/20,WV,312,310,2,2
9/21/20,WY,49,,0,
9/20/20,AK,45,45,0,
9/20/20,AL,2437,2290,0,147
9/20/20,AR,1181,1033,8,148
9/20/20,AS,0,,0,
9/20/20,AZ,5476,5184,9,292
9/20/20,CA,14987,,75,
9/20/20,CO,2014,1663,1,351
9/20/20,CT,4492,3597,0,895
9/20/20,DC,620,,1,
9/20/20,DE,621,548,0,73
9/20/20,FL,13459,,9,
9/20/20,GA,6602,,3,
9/20/20,GU,34,,0,
9/20/20,HI,120,120,0,
9/20/20,IA,1265,,1,
9/20/20,ID,441,403,3,38
9/20/20,IL,8686,8450,14,236
9/20/20,IN,3506,3281,3,225
9/20/20,KS,596,,0,
9/20/20,KY,1111,1102,3,9
9/20/20,LA,5366,5198,26,168
9/20/20,MA,9310,9100,15,210
9/20/20,MD,3879,3735,3,144
9/20/20,ME,139,138,0,1
9/20/20,MI,6969,6653,0,316
9/20/20,MN,2017,1965,2,52
9/20/20,MO,1795,,2,
9/20/20,MP,2,2,0,
9/20/20,MS,2810,2591,1,219
9/20/20,MT,157,,1,
9/20/20,NC,3243,3243,8,
9/20/20,ND,195,,0,
9/20/20,NE,442,,0,
9/20/20,NH,438,,0,
9/20/20,NJ,16061,14276,3,1785
9/20/20,NM,849,,2,
9/20/20,NV,1531,,3,
9/20/20,NY,25427,,2,
9/20/20,OH,4615,4318,3,297
9/20/20,OK,946,,3,
9/20/20,OR,525,,4,
9/20/20,PA,7981,,25,
9/20/20,PR,608,438,3,170
9/20/20,RI,1094,,3,
9/20/20,SC,3199,3028,11,171
9/20/20,SD,202,,2,
9/20/20,TN,2218,2137,2,81
9/20/20,TX,14893,,45,
9/20/20,UT,440,,0,
9/20/20,VA,3015,2811,25,204
9/20/20,VI,19,,0,
9/20/20,VT,58,58,0,
9/20/20,WA,2037,2037,0,
9/20/20,WI,1250,1242,1,8
9/20/20,WV,310,308,2,2
9/20/20,WY,49,,0,
9/19/20,AK,45,45,0,
9/19/20,AL,2437,2290,9,147
9/19/20,AR,1173,1025,0,148
9/19/20,AS,0,,0,
9/19/20,AZ,5467,5176,16,291
9/19/20,CA,14912,,100,
9/19/20,CO,2013,1662,4,351
9/19/20,CT,4492,3597,0,895
9/19/20,DC,619,,0,
9/19/20,DE,621,548,1,73
9/19/20,FL,13450,,63,
9/19/20,GA,6599,,62,
9/19/20,GU,34,,1,
9/19/20,HI,120,120,13,
9/19/20,IA,1264,,4,
9/19/20,ID,438,400,4,38
9/19/20,IL,8672,8436,25,236
9/19/20,IN,3503,3278,8,225
9/19/20,KS,596,,0,
9/19/20,KY,1108,1099,7,9
9/19/20,LA,5340,5172,0,168
9/19/20,MA,9295,9085,26,210
9/19/20,MD,3876,3732,7,144
9/19/20,ME,139,138,1,1
9/19/20,MI,6969,6653,15,316
9/19/20,MN,2015,1963,13,52
9/19/20,MO,1793,,13,
9/19/20,MP,2,2,0,
9/19/20,MS,2809,2593,29,216
9/19/20,MT,156,,10,
9/19/20,NC,3235,3235,28,
9/19/20,ND,195,,8,
9/19/20,NE,442,,0,
9/19/20,NH,438,,0,
9/19/20,NJ,16058,14273,3,1785
9/19/20,NM,847,,6,
9/19/20,NV,1528,,4,
9/19/20,NY,25425,,2,
9/19/20,OH,4612,4316,4,296
9/19/20,OK,943,,4,
9/19/20,OR,521,,0,
9/19/20,PA,7956,,22,
9/19/20,PR,605,435,6,170
9/19/20,RI,1091,,3,
9/19/20,SC,3188,3017,11,171
9/19/20,SD,200,,2,
9/19/20,TN,2216,2135,20,81
9/19/20,TX,14848,,135,
9/19/20,UT,440,,3,
9/19/20,VA,2990,2787,41,203
9/19/20,VI,19,,0,
9/19/20,VT,58,58,0,
9/19/20,WA,2037,2037,0,
9/19/20,WI,1249,1241,3,8
9/19/20,WV,308,306,11,2
9/19/20,WY,49,,0,
9/18/20,AK,45,45,1,
9/18/20,AL,2428,2284,27,144
9/18/20,AR,1173,1025,7,148
9/18/20,AS,0,,0,
9/18/20,AZ,5451,5160,42,291
9/18/20,CA,14812,,91,
9/18/20,CO,2009,1658,3,351
9/18/20,CT,4492,3597,4,895
9/18/20,DC,619,,0,
9/18/20,DE,620,547,1,73
9/18/20,FL,13387,,140,
9/18/20,GA,6537,,63,
9/18/20,GU,33,,2,
9/18/20,HI,107,107,4,
9/18/20,IA,1260,,9,
9/18/20,ID,434,396,5,38
9/18/20,IL,8647,8411,23,236
9/18/20,IN,3495,3270,17,225
9/18/20,KS,596,,10,
9/18/20,KY,1101,1092,8,9
9/18/20,LA,5340,5172,29,168
9/18/20,MA,9269,9059,9,210
9/18/20,MD,3869,3724,8,145
9/18/20,ME,138,137,0,1
9/18/20,MI,6954,6638,-1,316
9/18/20,MN,2002,1950,8,52
9/18/20,MO,1780,,23,
9/18/20,MP,2,2,0,
9/18/20,MS,2780,2572,0,208
9/18/20,MT,146,,3,
9/18/20,NC,3207,3207,27,
9/18/20,ND,187,,2,
9/18/20,NE,442,,3,
9/18/20,NH,438,,0,
9/18/20,NJ,16055,14270,4,1785
9/18/20,NM,841,,5,
9/18/20,NV,1524,,18,
9/18/20,NY,25423,,10,
9/18/20,OH,4608,4312,28,296
9/18/20,OK,939,,9,
9/18/20,OR,521,,0,
9/18/20,PA,7934,,21,
9/18/20,PR,599,430,11,169
9/18/20,RI,1088,,3,
9/18/20,SC,3177,3010,19,167
9/18/20,SD,198,,5,
9/18/20,TN,2196,2116,32,80
9/18/20,TX,14713,,123,
9/18/20,UT,437,,0,
9/18/20,VA,2949,2755,29,194
9/18/20,VI,19,,0,
9/18/20,VT,58,58,0,
9/18/20,WA,2037,2037,6,
9/18/20,WI,1246,1238,7,8
9/18/20,WV,297,295,3,2
9/18/20,WY,49,,0,
9/17/20,AK,44,44,0,
9/17/20,AL,2401,2264,9,137
9/17/20,AR,1166,1018,9,148
9/17/20,AS,0,,0,
9/17/20,AZ,5409,5135,38,274
9/17/20,CA,14721,,106,
9/17/20,CO,2006,1655,4,351
9/17/20,CT,4488,3593,1,895
9/17/20,DC,619,,2,
9/17/20,DE,619,547,0,72
9/17/20,FL,13247,,147,
9/17/20,GA,6474,,55,
9/17/20,GU,31,,2,
9/17/20,HI,103,103,3,
9/17/20,IA,1251,,14,
9/17/20,ID,429,391,6,38
9/17/20,IL,8624,8392,25,232
9/17/20,IN,3478,3253,6,225
9/17/20,KS,586,,0,
9/17/20,KY,1093,1084,11,9
9/17/20,LA,5311,5143,17,168
9/17/20,MA,9260,9051,15,209
9/17/20,MD,3861,3717,6,144
9/17/20,ME,138,137,0,1
9/17/20,MI,6955,6632,12,323
9/17/20,MN,1994,1942,9,52
9/17/20,MO,1757,,18,
9/17/20,MP,2,2,0,
9/17/20,MS,2780,2572,24,208
9/17/20,MT,143,,2,
9/17/20,NC,3180,3180,31,
9/17/20,ND,185,,10,
9/17/20,NE,439,,3,
9/17/20,NH,438,,0,
9/17/20,NJ,16051,14266,3,1785
9/17/20,NM,836,,4,
9/17/20,NV,1506,,12,
9/17/20,NY,25413,,3,
9/17/20,OH,4580,4282,25,298
9/17/20,OK,930,,6,
9/17/20,OR,521,,2,
9/17/20,PA,7913,,10,
9/17/20,PR,588,420,18,168
9/17/20,RI,1085,,4,
9/17/20,SC,3158,2992,26,166
9/17/20,SD,193,,1,
9/17/20,TN,2164,2084,13,80
9/17/20,TX,14590,,112,
9/17/20,UT,437,,0,
9/17/20,VA,2920,2734,36,186
9/17/20,VI,19,,0,
9/17/20,VT,58,58,0,
9/17/20,WA,2031,2031,11,
9/17/20,WI,1239,1231,2,8
9/17/20,WV,294,292,4,2
9/17/20,WY,49,,3,
9/16/20,AK,44,44,0,
9/16/20,AL,2392,2257,5,135
9/16/20,AR,1157,1010,147,147
9/16/20,AS,0,,0,
9/16/20,AZ,5371,5098,27,273
9/16/20,CA,14615,,164,
9/16/20,CO,2002,1651,6,351
9/16/20,CT,4487,3592,2,895
9/16/20,DC,617,,1,
9/16/20,DE,619,547,1,72
9/16/20,FL,13100,,154,
9/16/20,GA,6419,,21,
9/16/20,GU,29,,1,
9/16/20,HI,100,100,1,
9/16/20,IA,1237,,3,
9/16/20,ID,423,385,4,38
9/16/20,IL,8599,8367,35,232
9/16/20,IN,3472,3247,12,225
9/16/20,KS,586,,52,
9/16/20,KY,1082,1073,8,9
9/16/20,LA,5294,5126,16,168
9/16/20,MA,9245,9036,20,209
9/16/20,MD,3855,3712,6,143
9/16/20,ME,138,137,1,1
9/16/20,MI,6943,6623,11,320
9/16/20,MN,1985,1933,6,52
9/16/20,MO,1739,,7,
9/16/20,MP,2,2,0,
9/16/20,MS,2756,2562,22,194
9/16/20,MT,141,,1,
9/16/20,NC,3149,3149,38,
9/16/20,ND,175,,0,
9/16/20,NE,436,,1,
9/16/20,NH,438,,0,
9/16/20,NJ,16048,14263,9,1785
9/16/20,NM,832,,2,
9/16/20,NV,1494,,12,
9/16/20,NY,25410,,5,
9/16/20,OH,4555,4256,49,299
9/16/20,OK,924,,12,
9/16/20,OR,519,,8,
9/16/20,PA,7903,,28,
9/16/20,PR,570,403,19,167
9/16/20,RI,1081,,3,
9/16/20,SC,3132,2968,34,164
9/16/20,SD,192,,8,
9/16/20,TN,2151,2074,24,77
9/16/20,TX,14478,,135,
9/16/20,UT,437,,1,
9/16/20,VA,2884,2711,45,173
9/16/20,VI,19,,0,
9/16/20,VT,58,58,0,
9/16/20,WA,2020,2020,5,
9/16/20,WI,1237,1228,8,9
9/16/20,WV,290,288,10,2
9/16/20,WY,46,,0,
9/15/20,AK,44,44,0,
9/15/20,AL,2387,2253,32,134
9/15/20,AR,1010,1003,18,7
9/15/20,AS,0,,0,
9/15/20,AZ,5344,5071,22,273
9/15/20,CA,14451,,66,
9/15/20,CO,1996,1645,6,351
9/15/20,CT,4485,3590,0,895
9/15/20,DC,616,,0,
9/15/20,DE,618,546,1,72
9/15/20,FL,12946,,146,
9/15/20,GA,6398,,45,
9/15/20,GU,28,,2,
9/15/20,HI,99,99,0,
9/15/20,IA,1234,,10,
9/15/20,ID,419,382,4,37
9/15/20,IL,8564,8332,18,232
9/15/20,IN,3460,3235,21,225
9/15/20,KS,534,,0,
9/15/20,KY,1074,1065,9,9
9/15/20,LA,5278,5108,26,170
9/15/20,MA,9225,9016,6,209
9/15/20,MD,3849,3706,10,143
9/15/20,ME,137,136,1,1
9/15/20,MI,6932,6612,11,320
9/15/20,MN,1979,1927,5,52
9/15/20,MO,1732,,18,
9/15/20,MP,2,2,0,
9/15/20,MS,2734,2543,28,191
9/15/20,MT,140,,2,
9/15/20,NC,3111,3111,51,
9/15/20,ND,175,,2,
9/15/20,NE,435,,1,
9/15/20,NH,438,,2,
9/15/20,NJ,16039,14254,9,1785
9/15/20,NM,830,,7,
9/15/20,NV,1482,,26,
9/15/20,NY,25405,,11,
9/15/20,OH,4506,4207,87,299
9/15/20,OK,912,,7,
9/15/20,OR,511,,2,
9/15/20,PA,7875,,6,
9/15/20,PR,551,385,9,166
9/15/20,RI,1078,,3,
9/15/20,SC,3098,2943,21,155
9/15/20,SD,184,,0,
9/15/20,TN,2127,2050,30,77
9/15/20,TX,14343,,132,
9/15/20,UT,436,,0,
9/15/20,VA,2839,2691,96,148
9/15/20,VI,19,,0,
9/15/20,VT,58,58,0,
9/15/20,WA,2015,2015,9,
9/15/20,WI,1229,1220,11,9
9/15/20,WV,280,278,5,2
9/15/20,WY,46,,0,
9/14/20,AK,44,44,0,
9/14/20,AL,2355,2221,4,134
9/14/20,AR,992,986,11,6
9/14/20,AS,0,,0,
9/14/20,AZ,5322,5049,0,273
9/14/20,CA,14385,,56,
9/14/20,CO,1990,1639,2,351
9/14/20,CT,4485,3590,5,895
9/14/20,DC,616,,0,
9/14/20,DE,617,545,2,72
9/14/20,FL,12800,,36,
9/14/20,GA,6353,,20,
9/14/20,GU,26,,0,
9/14/20,HI,99,99,2,
9/14/20,IA,1224,,6,
9/14/20,ID,415,378,0,37
9/14/20,IL,8546,8314,5,232
9/14/20,IN,3439,3215,1,224
9/14/20,KS,534,,23,
9/14/20,KY,1065,1056,5,9
9/14/20,LA,5252,5082,17,170
9/14/20,MA,9219,9010,9,209
9/14/20,MD,3839,3696,1,143
9/14/20,ME,136,135,0,1
9/14/20,MI,6921,6601,10,320
9/14/20,MN,1974,1922,3,52
9/14/20,MO,1714,,9,
9/14/20,MP,2,2,0,
9/14/20,MS,2706,2523,9,183
9/14/20,MT,138,,3,
9/14/20,NC,3060,3060,8,
9/14/20,ND,173,,2,
9/14/20,NE,434,,0,
9/14/20,NH,436,,0,
9/14/20,NJ,16030,14245,4,1785
9/14/20,NM,823,,0,
9/14/20,NV,1456,,4,
9/14/20,NY,25394,,4,
9/14/20,OH,4419,4126,4,293
9/14/20,OK,905,,0,
9/14/20,OR,509,,4,
9/14/20,PA,7869,,32,
9/14/20,PR,542,376,3,166
9/14/20,RI,1075,,0,
9/14/20,SC,3077,2922,13,155
9/14/20,SD,184,,0,
9/14/20,TN,2097,2026,19,71
9/14/20,TX,14211,,21,
9/14/20,UT,436,,3,
9/14/20,VA,2743,2607,19,136
9/14/20,VI,19,,0,
9/14/20,VT,58,58,0,
9/14/20,WA,2006,2006,15,
9/14/20,WI,1218,1210,0,8
9/14/20,WV,275,273,9,2
9/14/20,WY,46,,4,
9/13/20,AK,44,44,0,
9/13/20,AL,2351,2218,1,133
9/13/20,AR,981,976,12,5
9/13/20,AS,0,,0,
9/13/20,AZ,5322,5049,7,273
9/13/20,CA,14329,,78,
9/13/20,CO,1988,1637,0,351
9/13/20,CT,4480,3595,0,885
9/13/20,DC,616,,0,
9/13/20,DE,615,543,2,72
9/13/20,FL,12764,,8,
9/13/20,GA,6333,,46,
9/13/20,GU,26,,1,
9/13/20,HI,97,97,1,
9/13/20,IA,1218,,1,
9/13/20,ID,415,378,3,37
9/13/20,IL,8541,8309,14,232
9/13/20,IN,3438,3214,1,224
9/13/20,KS,511,,0,
9/13/20,KY,1060,1051,3,9
9/13/20,LA,5235,5065,33,170
9/13/20,MA,9210,9001,14,209
9/13/20,MD,3838,3695,2,143
9/13/20,ME,136,135,1,1
9/13/20,MI,6911,6591,0,320
9/13/20,MN,1971,1919,13,52
9/13/20,MO,1705,,1,
9/13/20,MP,2,2,0,
9/13/20,MS,2697,2514,12,183
9/13/20,MT,135,,2,
9/13/20,NC,3052,3052,5,
9/13/20,ND,171,,1,
9/13/20,NE,434,,0,
9/13/20,NH,436,,1,
9/13/20,NJ,16026,14242,5,1784
9/13/20,NM,823,,2,
9/13/20,NV,1452,,3,
9/13/20,NY,25390,,6,
9/13/20,OH,4415,4122,4,293
9/13/20,OK,905,,6,
9/13/20,OR,505,,6,
9/13/20,PA,7837,,0,
9/13/20,PR,539,373,4,166
9/13/20,RI,1075,,3,
9/13/20,SC,3064,2915,24,149
9/13/20,SD,184,,1,
9/13/20,TN,2078,2008,14,70
9/13/20,TX,14190,,47,
9/13/20,UT,433,,0,
9/13/20,VA,2724,2591,2,133
9/13/20,VI,19,,0,
9/13/20,VT,58,58,0,
9/13/20,WA,1991,1991,0,
9/13/20,WI,1218,1210,1,8
9/13/20,WV,266,264,1,2
9/13/20,WY,42,,0,
9/12/20,AK,44,44,1,
9/12/20,AL,2350,2217,17,133
9/12/20,AR,969,964,16,5
9/12/20,AS,0,,0,
9/12/20,AZ,5315,5041,27,274
9/12/20,CA,14251,,162,
9/12/20,CO,1988,1637,3,351
9/12/20,CT,4480,3595,0,885
9/12/20,DC,616,,0,
9/12/20,DE,613,541,0,72
9/12/20,FL,12756,,98,
9/12/20,GA,6287,,41,
9/12/20,GU,25,,2,
9/12/20,HI,96,96,2,
9/12/20,IA,1217,,6,
9/12/20,ID,412,375,5,37
9/12/20,IL,8527,8295,22,232
9/12/20,IN,3437,3213,17,224
9/12/20,KS,511,,0,
9/12/20,KY,1057,1048,13,9
9/12/20,LA,5202,5032,0,170
9/12/20,MA,9196,8987,16,209
9/12/20,MD,3836,3693,8,143
9/12/20,ME,135,134,1,1
9/12/20,MI,6911,6591,11,320
9/12/20,MN,1958,1906,9,52
9/12/20,MO,1704,,3,
9/12/20,MP,2,2,0,
9/12/20,MS,2685,2502,15,183
9/12/20,MT,133,,2,
9/12/20,NC,3047,3047,24,
9/12/20,ND,170,,7,
9/12/20,NE,434,,4,
9/12/20,NH,435,,1,
9/12/20,NJ,16021,14238,4,1783
9/12/20,NM,821,,3,
9/12/20,NV,1449,,10,
9/12/20,NY,25384,,2,
9/12/20,OH,4411,4118,8,293
9/12/20,OK,899,,11,
9/12/20,OR,499,,2,
9/12/20,PA,7837,,0,
9/12/20,PR,535,370,12,165
9/12/20,RI,1072,,1,
9/12/20,SC,3040,2891,12,149
9/12/20,SD,183,,6,
9/12/20,TN,2064,1995,39,69
9/12/20,TX,14143,,146,
9/12/20,UT,433,,2,
9/12/20,VA,2722,2589,11,133
9/12/20,VI,19,,1,
9/12/20,VT,58,58,0,
9/12/20,WA,1991,1991,0,
9/12/20,WI,1217,1209,12,8
9/12/20,WV,265,263,2,2
9/12/20,WY,42,,0,
9/11/20,AK,43,43,1,
9/11/20,AL,2333,2204,32,129
9/11/20,AR,953,,13,
9/11/20,AS,0,,0,
9/11/20,AZ,5288,5014,15,274
9/11/20,CA,14089,,111,
9/11/20,CO,1985,1634,6,351
9/11/20,CT,4480,3595,2,885
9/11/20,DC,616,,0,
9/11/20,DE,613,541,0,72
9/11/20,FL,12658,,176,
9/11/20,GA,6246,,42,
9/11/20,GU,23,,2,
9/11/20,HI,94,94,3,
9/11/20,IA,1211,,4,
9/11/20,ID,407,369,1,37
9/11/20,IL,8505,8273,44,232
9/11/20,IN,3420,3196,10,224
9/11/20,KS,511,,16,
9/11/20,KY,1044,1035,9,9
9/11/20,LA,5202,5032,41,170
9/11/20,MA,9180,8971,14,209
9/11/20,MD,3828,3685,4,143
9/11/20,ME,134,133,0,1
9/11/20,MI,6900,6578,6,322
9/11/20,MN,1949,1897,13,52
9/11/20,MO,1701,,10,
9/11/20,MP,2,2,0,
9/11/20,MS,2670,2489,14,181
9/11/20,MT,131,,8,
9/11/20,NC,3023,3023,33,
9/11/20,ND,163,,0,
9/11/20,NE,430,,9,
9/11/20,NH,434,,0,
9/11/20,NJ,16017,14234,9,1783
9/11/20,NM,818,,2,
9/11/20,NV,1439,,10,
9/11/20,NY,25382,,5,
9/11/20,OH,4403,4110,49,293
9/11/20,OK,888,,12,
9/11/20,OR,497,,3,
9/11/20,PA,7837,,17,
9/11/20,PR,523,359,11,164
9/11/20,RI,1071,,4,
9/11/20,SC,3028,2877,53,151
9/11/20,SD,177,,0,
9/11/20,TN,2025,1957,37,68
9/11/20,TX,13997,,144,
9/11/20,UT,431,,1,
9/11/20,VA,2711,2578,3,133
9/11/20,VI,18,,0,
9/11/20,VT,58,58,0,
9/11/20,WA,1991,1991,6,
9/11/20,WI,1205,1197,4,8
9/11/20,WV,263,261,6,2
9/11/20,WY,42,,0,
9/10/20,AK,42,42,0,
9/10/20,AL,2301,2176,16,125
9/10/20,AR,940,,12,
9/10/20,AS,0,,0,
9/10/20,AZ,5273,4999,22,274
9/10/20,CA,13978,,137,
9/10/20,CO,1979,1629,2,350
9/10/20,CT,4478,3593,4,885
9/10/20,DC,616,,1,
9/10/20,DE,613,541,4,72
9/10/20,FL,12482,,213,
9/10/20,GA,6204,,76,
9/10/20,GU,21,,0,
9/10/20,HI,91,91,3,
9/10/20,IA,1207,,13,
9/10/20,ID,406,369,17,37
9/10/20,IL,8461,8242,28,219
9/10/20,IN,3410,3186,13,224
9/10/20,KS,495,,0,
9/10/20,KY,1035,1026,22,9
9/10/20,LA,5161,4991,21,170
9/10/20,MA,9166,8957,20,209
9/10/20,MD,3824,3679,8,145
9/10/20,ME,134,133,0,1
9/10/20,MI,6894,6569,7,325
9/10/20,MN,1936,1884,15,52
9/10/20,MO,1691,,18,
9/10/20,MP,2,2,0,
9/10/20,MS,2656,2477,33,179
9/10/20,MT,123,,1,
9/10/20,NC,2990,2990,32,
9/10/20,ND,163,,3,
9/10/20,NE,421,,15,
9/10/20,NH,434,,1,
9/10/20,NJ,16008,14225,5,1783
9/10/20,NM,816,,3,
9/10/20,NV,1429,,17,
9/10/20,NY,25377,,7,
9/10/20,OH,4354,4064,30,290
9/10/20,OK,876,,13,
9/10/20,OR,494,,8,
9/10/20,PA,7820,,15,
9/10/20,PR,512,349,12,163
9/10/20,RI,1067,,5,
9/10/20,SC,2975,2823,33,152
9/10/20,SD,177,,4,
9/10/20,TN,1988,1923,57,65
9/10/20,TX,13853,,161,
9/10/20,UT,430,,3,
9/10/20,VA,2708,2575,11,133
9/10/20,VI,18,,0,
9/10/20,VT,58,58,0,
9/10/20,WA,1985,1985,7,
9/10/20,WI,1201,1193,10,8
9/10/20,WV,257,255,3,2
9/10/20,WY,42,,0,
9/9/20,AK,42,42,0,
9/9/20,AL,2285,2161,8,124
9/9/20,AR,928,,11,
9/9/20,AS,0,,0,
9/9/20,AZ,5251,4978,30,273
9/9/20,CA,13841,,83,
9/9/20,CO,1977,1627,4,350
9/9/20,CT,4474,3589,0,885
9/9/20,DC,615,,4,
9/9/20,DE,609,537,0,72
9/9/20,FL,12269,,202,
9/9/20,GA,6128,,58,
9/9/20,GU,21,,2,
9/9/20,HI,88,88,2,
9/9/20,IA,1194,,14,
9/9/20,ID,389,353,4,36
9/9/20,IL,8433,8214,28,219
9/9/20,IN,3397,3173,17,224
9/9/20,KS,495,,10,
9/9/20,KY,1013,1004,16,9
9/9/20,LA,5140,4970,22,170
9/9/20,MA,9146,8937,5,209
9/9/20,MD,3816,3672,9,144
